MedNet Code,Medicare Modifiers,Bill Medical Direction
W4988,YES,NO
1214,YES,NO
W00500,YES,NO
WC3,YES,NO
72461,YES,NO
WC135,YES,NO
W143,YES,NO
WC60435,YES,NO
W8500,YES,NO
132,YES,NO
814,YES,NO
24500,YES,NO
W315,YES,NO
0035,YES,NO
7130,YES,NO
W3362,YES,NO
8679,YES,NO
W683,YES,NO
W190,YES,NO
W1740,YES,NO
W9207,YES,NO
W249,YES,NO
W1032,YES,NO
W5920,YES,NO
W81228,YES,NO
W150,YES,NO
W1009,YES,NO
WC1410,YES,NO
WC22000,YES,NO
W4701,YES,NO
W1035,YES,NO
W2205,YES,NO
1915,YES,NO
4197,YES,NO
WC375,YES,NO
W596,YES,NO
W312,YES,NO
W5584,YES,NO
WC39099,YES,NO
2350,YES,NO
WC301,YES,NO
W5003,YES,NO
W13600,YES,NO
W2202,YES,NO
W30511,YES,NO
W9001,YES,NO
W3414,YES,NO
WC1501,YES,NO
W689,YES,NO
W8349,YES,NO
W1010,YES,NO
W1648,YES,NO
60160,YES,NO
W3115,YES,NO
W5487,YES,NO
WC86,YES,NO
W1940,YES,NO
WC325,YES,NO
1160,YES,NO
WC511,YES,NO
W1023,YES,NO
W3866,YES,NO
W1164,YES,NO
WC0601,YES,NO
W1355,YES,NO
W3270,YES,NO
W4343,YES,NO
W8042,YES,NO
W12519,YES,NO
W118,YES,NO
W3232,YES,NO
2243,YES,NO
W499,YES,NO
4123,YES,NO
60562,YES,NO
W5104,YES,NO
W599,YES,NO
W1543,YES,NO
W6360,YES,NO
48854,YES,NO
318,YES,NO
W9729,YES,NO
W485,YES,NO
W4424,YES,NO
W860,YES,NO
W290217,YES,NO
W110279,YES,NO
W1611,YES,NO
W5135,YES,NO
W2987,YES,NO
3034,YES,NO
406,YES,NO
W7292,YES,NO
W2240,YES,NO
W6303,YES,NO
W1745,YES,NO
W1650,YES,NO
W0625,YES,NO
W5911,YES,NO
W217,YES,NO
W5556,YES,NO
W576,YES,NO
W6285,YES,NO
W6009,YES,NO
W3432,YES,NO
W1572,YES,NO
W8314,YES,NO
W580,YES,NO
WC7120,YES,NO
W1113,YES,NO
W7556,YES,NO
WC641,YES,NO
W260136,YES,NO
62702,YES,NO
WC62761,YES,NO
W600,YES,NO
WC0400,YES,NO
W27,YES,NO
W8300,YES,NO
W19429,YES,NO
4269,YES,NO
W44291,YES,NO
W64221,YES,NO
W13010,YES,NO
WC70,YES,NO
W19251,YES,NO
W50315,YES,NO
WC3805,YES,NO
W283,YES,NO
W901,YES,NO
WC2323,YES,NO
WC6015,YES,NO
W847,YES,NO
W57231,YES,NO
W11199,YES,NO
W14400,YES,NO
W2128,YES,NO
W10601,YES,NO
W6013,YES,NO
WC1900,YES,NO
W10754,YES,NO
W9005,YES,NO
W2726,YES,NO
W9083,YES,NO
W7750,YES,NO
W55,YES,NO
W5655,YES,NO
W857,YES,NO
W528,YES,NO
92803,YES,NO
WC214,YES,NO
W2424,YES,NO
W3650,YES,NO
W58351,YES,NO
W1872,YES,NO
W4881,YES,NO
W2001220,YES,NO
W0370,YES,NO
W313,YES,NO
W2299,YES,NO
W66941,YES,NO
W50316,YES,NO
W1728,YES,NO
W2528,YES,NO
WC276,YES,NO
W14325,YES,NO
4148/USEWC29,YES,NO
W5166/USEWC29,YES,NO
W624,YES,NO
W3022,YES,NO
W1608,YES,NO
W17,YES,NO
W12800,YES,NO
W61354,YES,NO
46901,YES,NO
W46903,YES,NO
W20000,YES,NO
W5803,YES,NO
W346,YES,NO
W6135,YES,NO
627041,YES,NO
WC2621,YES,NO
W18,YES,NO
W2195,YES,NO
W750,YES,NO
WC190,YES,NO
WC1832,YES,NO
W4056,YES,NO
23813,YES,NO
W498,YES,NO
W1039,YES,NO
W3216,YES,NO
WC0230,YES,NO
W5954,YES,NO
W7151,YES,NO
W20233,YES,NO
W52001,YES,NO
WC080,YES,NO
W5009,YES,NO
W4170,YES,NO
W6124,YES,NO
W1217,YES,NO
W2920,YES,NO
W61951,YES,NO
W618,YES,NO
W1636,YES,NO
W2247,YES,NO
WC2160,YES,NO
53207,YES,NO
W8923,YES,NO
W2803,YES,NO
W4886,YES,NO
W3074,YES,NO
W6296,YES,NO
W1014,YES,NO
WC2016,YES,NO
W50062,YES,NO
W2465,YES,NO
W427,YES,NO
2351,YES,NO
W11040,YES,NO
W7221,YES,NO
W5800,YES,NO
W1854,YES,NO
WC314,YES,NO
W60172,YES,NO
075,YES,NO
W85734,YES,NO
W3865,YES,NO
W400,YES,NO
W0140,YES,NO
750E,YES,NO
W6024,YES,NO
WC60612,YES,NO
W2054,YES,NO
W9616,YES,NO
WC2071,YES,NO
11000,YES,NO
W10061,YES,NO
W12121,YES,NO
W132,YES,NO
WC60623,YES,NO
W13417,YES,NO
W5001,YES,NO
W4295,YES,NO
1657,YES,NO
884,YES,NO
W884,YES,NO
WC327,YES,NO
WC6011,YES,NO
W1815,YES,NO
2070,YES,NO
W1739,YES,NO
W327,YES,NO
W7005,YES,NO
W30546,YES,NO
0712,YES,NO
9399,YES,NO
W6006,YES,NO
W75093,YES,NO
W2438,YES,NO
WC6460,YES,NO
W119,YES,NO
W9004,YES,NO
119,YES,NO
2503,YES,NO
WC7,YES,NO
600489,YES,NO
WC12251,YES,NO
W1510,YES,NO
28277,YES,NO
W2957,YES,NO
54481,YES,NO
W3926,YES,NO
W8304,YES,NO
W3810,YES,NO
W1746,YES,NO
100165,YES,NO
WC337,YES,NO
22006,YES,NO
W16612,YES,NO
WC130,YES,NO
W18007,YES,NO
W61068,YES,NO
9326,YES,NO
W9991,YES,NO
W7296,YES,NO
W2410,YES,NO
4159,YES,NO
W4301,YES,NO
WC 24101,YES,NO
WC24101,YES,NO
1370,YES,NO
W3193,YES,NO
W6563,YES,NO
W0656,YES,NO
W31081/USEW0656,YES,NO
W3116/USEW0656,YES,NO
4200/USEW0656,YES,NO
W3109/USEW0656,YES,NO
W3118/USEW0656,YES,NO
W3113/USEW0656,YES,NO
WC265,YES,NO
W3110/USEW0656,YES,NO
W31106/USEW0656,YES,NO
31083,YES,NO
48265,YES,NO
W310/USEW0656,YES,NO
WC8700,YES,NO
551,YES,NO
W28276,YES,NO
WC2100,YES,NO
W07101,YES,NO
W079,YES,NO
W61727,YES,NO
WC114,YES,NO
53713,YES,NO
364,YES,NO
W3342,YES,NO
W73533,YES,NO
W8422,YES,NO
W9219,YES,NO
W20901,YES,NO
W229,YES,NO
W7416,YES,NO
4507,YES,NO
W60601,YES,NO
W7953,YES,NO
W1408,YES,NO
W9800,YES,NO
W1239,YES,NO
W5431,YES,NO
WC1010,YES,NO
WC1800400,YES,NO
W3437,YES,NO
W1851S,YES,NO
WC557,YES,NO
WC1746,YES,NO
WC629,YES,NO
W4041,YES,NO
W1625,YES,NO
W9140,YES,NO
W0420,YES,NO
W78411,YES,NO
W3705,YES,NO
W0620,YES,NO
2328,YES,NO
W5084,YES,NO
W8450,YES,NO
W2608,YES,NO
W5008,YES,NO
W109,YES,NO
W5400,YES,NO
1624,YES,NO
1580,YES,NO
32010,YES,NO
WC3080,YES,NO
26882,YES,NO
850,YES,NO
W8573,YES,NO
W19010,YES,NO
1878,YES,NO
6012,YES,NO
W4339,YES,NO
2245,YES,NO
190,YES,NO
W1551,YES,NO
2689,YES,NO
W9251,YES,NO
1491,YES,NO
WC80,YES,NO
W3219,YES,NO
W62471,YES,NO
3060,YES,NO
3006,YES,NO
W2265,YES,NO
72602/USE W804,YES,NO
W8400/USE W804,YES,NO
W3551,YES,NO
WC1260,YES,NO
W2407/USE W804,YES,NO
W4429,YES,NO
W745,YES,NO
W344,YES,NO
W3908,YES,NO
W15147,YES,NO
W2785,YES,NO
W2156,YES,NO
486,YES,NO
WC486,YES,NO
W1187,YES,NO
W5035/USE W804,YES,NO
W5101/USE W804,YES,NO
2701WC,YES,NO
W1121,YES,NO
W322,YES,NO
WC1934,YES,NO
W676,YES,NO
W27000,YES,NO
WC600,YES,NO
W945,YES,NO
W1260,YES,NO
W1540,YES,NO
W212,YES,NO
WC1665,YES,NO
WC1211,YES,NO
4023,YES,NO
4208,YES,NO
630445,YES,NO
WC970,YES,NO
W1334,YES,NO
W245,YES,NO
W8787,YES,NO
150769,YES,NO
WC60645,YES,NO
W12550,YES,NO
W68103,YES,NO
WC5084,YES,NO
W7070,YES,NO
85251,YES,NO
W4201,YES,NO
W990,YES,NO
W1602,YES,NO
W16102,YES,NO
W78500,YES,NO
W1703,YES,NO
W0906,YES,NO
W7016,YES,NO
W2326,YES,NO
W136,YES,NO
WC1255,YES,NO
WC6060,YES,NO
W2382,YES,NO
W3338,YES,NO
W4400,YES,NO
W1337,YES,NO
WC266,YES,NO
W1288,YES,NO
WC1758,YES,NO
W12600,YES,NO
W48121,YES,NO
W6041,YES,NO
50002,YES,NO
W0497,YES,NO
WC645,YES,NO
W50501,YES,NO
W1518,YES,NO
W8851,YES,NO
W33,YES,NO
WC52,YES,NO
W4100,YES,NO
W6825,YES,NO
5100,YES,NO
134,YES,NO
WC122,YES,NO
WC4036,YES,NO
33330,YES,NO
W60007,YES,NO
W937,YES,NO
4154,YES,NO
W1487,YES,NO
W7239,YES,NO
02977,YES,NO
WC575,YES,NO
W780,YES,NO
W3601,YES,NO
4234,YES,NO
W3350/USE 070545,YES,NO
WC0200/USE 070545,YES,NO
W1209,YES,NO
6086,YES,NO
W585,YES,NO
WC1601,YES,NO
30182,YES,NO
W4082,YES,NO
W274,YES,NO
WC012,YES,NO
WC5060,YES,NO
W19701,YES,NO
W3712,YES,NO
W6155,YES,NO
WC112,YES,NO
W12122,YES,NO
WC450,YES,NO
W3602,YES,NO
W6055,YES,NO
W60181,YES,NO
W4095,YES,NO
W11,YES,NO
1,YES,NO
W8365,YES,NO
W1300,YES,NO
W16502,YES,NO
308,YES,NO
W1230,YES,NO
W4249,YES,NO
5520,YES,NO
6404,YES,NO
3885,YES,NO
WC6200,YES,NO
50266,YES,NO
W2934,YES,NO
WC7231,YES,NO
WC129,YES,NO
W14434,YES,NO
279800,YES,NO
W1174,YES,NO
W14000,YES,NO
5301,YES,NO
W8335,YES,NO
WC60143,YES,NO
WC4000,YES,NO
300200,YES,NO
W0115,YES,NO
W2831,YES,NO
W785,YES,NO
W23812,YES,NO
W285,YES,NO
W410,YES,NO
1301,YES,NO
5007,YES,NO
53214,YES,NO
W4908,YES,NO
WC101,YES,NO
W73433,YES,NO
W767,YES,NO
WC18,YES,NO
W1255,YES,NO
WC23817,YES,NO
W1438,YES,NO
W1646,YES,NO
509119,YES,NO
W5004,YES,NO
W3923,YES,NO
W01,YES,NO
W8061,YES,NO
W450,YES,NO
WC480,YES,NO
WC7700,YES,NO
WC01501,YES,NO
WC1909,YES,NO
W10210,YES,NO
W533,YES,NO
W401,YES,NO
W9524,YES,NO
W964,YES,NO
W1231,YES,NO
48084,YES,NO
W552,YES,NO
W68131,YES,NO
W1933,YES,NO
W386,YES,NO
W2805,YES,NO
WC2374,YES,NO
W148,YES,NO
W8250,YES,NO
WC815,YES,NO
W0128,YES,NO
W22710,YES,NO
W8533,YES,NO
W2715,YES,NO
WC2200,YES,NO
WC1400,YES,NO
W8001,YES,NO
W837,YES,NO
W9229,YES,NO
W896,YES,NO
WC013,YES,NO
W4680,YES,NO
W60178,YES,NO
W6653,YES,NO
WC4699,YES,NO
W16103,YES,NO
W5102,YES,NO
WC4900,YES,NO
W3100,YES,NO
WC2900,YES,NO
WC6810,YES,NO
W6046,YES,NO
W8750,YES,NO
W11333,YES,NO
WC1315,YES,NO
W4933,YES,NO
1218,YES,NO
WC1156,YES,NO
182,YES,NO
182305,YES,NO
2085,YES,NO
W539,YES,NO
W182,YES,NO
17080,YES,NO
W3434,YES,NO
W1228,YES,NO
W53348,YES,NO
WC1776,YES,NO
W5802,YES,NO
W4080,YES,NO
45202,YES,NO
W49,YES,NO
W6717,YES,NO
W807,YES,NO
WC528,YES,NO
24293,YES,NO
4274,YES,NO
W68776,YES,NO
W8236,YES,NO
W28505,YES,NO
W1064,YES,NO
12404,YES,NO
W54304,YES,NO
W960,YES,NO
WC5413,YES,NO
W2355,YES,NO
WC1015,YES,NO
W21255,YES,NO
W2600,YES,NO
33740,YES,NO
W4215,YES,NO
W50325,YES,NO
W0702,YES,NO
7900,YES,NO
W3625,YES,NO
WC206,YES,NO
W736,YES,NO
60178,YES,NO
W10046,YES,NO
15317,YES,NO
W4010,YES,NO
W888,YES,NO
W02200,YES,NO
14543,YES,NO
W145306,YES,NO
3178,YES,NO
WC1331,YES,NO
W2125,YES,NO
WC1100,YES,NO
W3078,YES,NO
W7181,YES,NO
W2533,YES,NO
W4000,YES,NO
W2638,YES,NO
WC1300,YES,NO
W300201,YES,NO
W70069,YES,NO
W1074,YES,NO
WC2421,YES,NO
117,YES,NO
W514,YES,NO
W284,YES,NO
WC2050,YES,NO
W341,YES,NO
W2002,YES,NO
W167,YES,NO
720,YES,NO
W1253,YES,NO
W260,YES,NO
W2993,YES,NO
6155,YES,NO
W871,YES,NO
3856,YES,NO
925,YES,NO
WC526,YES,NO
W2632,YES,NO
W2719,YES,NO
W13601,YES,NO
W5570,YES,NO
W4040,YES,NO
2990,YES,NO
W1457,YES,NO
WC1419,YES,NO
W7922,YES,NO
55575,YES,NO
WC849,YES,NO
W5511,YES,NO
W3537,YES,NO
W5959,YES,NO
W1130,YES,NO
13003,YES,NO
WC10,YES,NO
60473,YES,NO
W3063,YES,NO
W515734,YES,NO
W4588,YES,NO
5157,YES,NO
WC2545,YES,NO
WC097,YES,NO
75006,YES,NO
8400150,YES,NO
W733,YES,NO
W0331,YES,NO
05100,YES,NO
9387,YES,NO
WC833,YES,NO
W1047,YES,NO
W9222,YES,NO
W050,YES,NO
WC1357,YES,NO
W6004,YES,NO
W398,YES,NO
W2900,YES,NO
W9508,YES,NO
W7203,YES,NO
W137,YES,NO
W1407,YES,NO
W9016,YES,NO
W61701,YES,NO
W3004,YES,NO
W62454,YES,NO
W2406,YES,NO
W2451,YES,NO
WC60173,YES,NO
W60106,YES,NO
A6677,YES,NO
W9150,YES,NO
W6015,YES,NO
WC636,YES,NO
W2775,YES,NO
W3915,YES,NO
W1327,YES,NO
W1104,YES,NO
W7201,YES,NO
W146,YES,NO
W13061,YES,NO
W7019,YES,NO
WC920,YES,NO
W9,YES,NO
W426,YES,NO
W1106,YES,NO
WC270,YES,NO
W3405,YES,NO
W13901,YES,NO
W3901,YES,NO
WC49,YES,NO
57101,YES,NO
W2922,YES,NO
W9205,YES,NO
W865,YES,NO
W1709,YES,NO
W8609,YES,NO
W14,YES,NO
W1501,YES,NO
W10113,YES,NO
W2978,YES,NO
W61244,YES,NO
6317,YES,NO
W541,YES,NO
W5874,YES,NO
W25800,YES,NO
W50511,YES,NO
W70433,YES,NO
W05545,YES,NO
62025,YES,NO
W428,YES,NO
WC45,YES,NO
W1730,YES,NO
WC288,YES,NO
W5011,YES,NO
05401,YES,NO
W183,YES,NO
W719,YES,NO
WC609,YES,NO
W2252,YES,NO
W970,YES,NO
W1149,YES,NO
W40318,YES,NO
W756,YES,NO
7500,YES,NO
W23963,YES,NO
W49247,YES,NO
W6224,YES,NO
W2545M,YES,NO
WC2802,YES,NO
W10770,YES,NO
W0865,YES,NO
W7816,YES,NO
W20110,YES,NO
W2461,YES,NO
W5604,YES,NO
W18801,YES,NO
W2930,YES,NO
W1312,YES,NO
W187,YES,NO
W1238,YES,NO
W3349,YES,NO
W8256,YES,NO
W282,YES,NO
W1954,YES,NO
W3302,YES,NO
W4366,YES,NO
W17449,YES,NO
17011,YES,NO
W85018,YES,NO
WC028,YES,NO
W478,YES,NO
W30525,YES,NO
WC2965,YES,NO
W1145,YES,NO
509039,YES,NO
W6679,YES,NO
W6019,YES,NO
08628,YES,NO
W828,YES,NO
W198,YES,NO
W6056,YES,NO
W60196,YES,NO
WC192,YES,NO
W627,YES,NO
W927,YES,NO
W126,YES,NO
W601,YES,NO
W4016,YES,NO
1201,YES,NO
W1910,YES,NO
W2440,YES,NO
WC455,YES,NO
W1151,YES,NO
W7716,YES,NO
WC27,YES,NO
W1320,YES,NO
W8200,YES,NO
W3241,YES,NO
5018,YES,NO
WC6700,YES,NO
W3726,YES,NO
W1415,YES,NO
W2905,YES,NO
W1537,YES,NO
WC604,YES,NO
62777,YES,NO
W5241,YES,NO
W19108,YES,NO
W20047,YES,NO
12302,YES,NO
WC8725,YES,NO
WC3321,YES,NO
W2396,YES,NO
W19293,YES,NO
W0125,YES,NO
1230,YES,NO
W8017,YES,NO
WC61,YES,NO
WC310,YES,NO
W9208,YES,NO
01336,YES,NO
W93668,YES,NO
9368,YES,NO
W720,YES,NO
W98,YES,NO
W4803,YES,NO
W9315,YES,NO
W5110,YES,NO
W1721,YES,NO
01250,YES,NO
WC2211,YES,NO
W4620,YES,NO
W8455,YES,NO
46323,YES,NO
W46220,YES,NO
W53072,YES,NO
W5211,YES,NO
5099,YES,NO
60555,YES,NO
4318,YES,NO
8777,YES,NO
46207,YES,NO
W8155,YES,NO
W24130,YES,NO
W360,YES,NO
W1020,YES,NO
W8520,YES,NO
W0814,YES,NO
W901N,YES,NO
W2728,YES,NO
W16042,YES,NO
W2756,YES,NO
WC1106,YES,NO
20164W,YES,NO
W53204,YES,NO
8101,YES,NO
W161,YES,NO
W6000,YES,NO
W8062,YES,NO
W3331,YES,NO
54911,YES,NO
4800W,YES,NO
W57049,YES,NO
W4387,YES,NO
4940,YES,NO
W4350,YES,NO
W5354,YES,NO
W1511,YES,NO
WC3820,YES,NO
W1378,YES,NO
W0407,YES,NO
W6050,YES,NO
W3567,YES,NO
525,YES,NO
W2411,YES,NO
W5598,YES,NO
4165,YES,NO
W5202,YES,NO
W144,YES,NO
W1133,YES,NO
1042,YES,NO
W5900,YES,NO
W3151,YES,NO
WC700,YES,NO
W5612,YES,NO
W509,YES,NO
W5274,YES,NO
4257,YES,NO
W1930,YES,NO
W8013,YES,NO
W2251,YES,NO
22555,YES,NO
W1301,YES,NO
W10063,YES,NO
W49400,YES,NO
601545,YES,NO
W1924,YES,NO
W3206,YES,NO
W24006,YES,NO
WC1821,YES,NO
W2365,YES,NO
W5541,YES,NO
W1765,YES,NO
W4542,YES,NO
W0925,YES,NO
4170,YES,NO
605552,YES,NO
W3212,YES,NO
W10127,YES,NO
WC1232,YES,NO
WC219,YES,NO
W920,YES,NO
WC242,YES,NO
WC191,YES,NO
W800200,YES,NO
W1201,YES,NO
2265,YES,NO
W2271,YES,NO
WC1111,YES,NO
W4607,YES,NO
W3727,YES,NO
W2705,YES,NO
W1737,YES,NO
W2436,YES,NO
W46540,YES,NO
W0312,YES,NO
W490,YES,NO
W8844,YES,NO
60612W,YES,NO
8004,YES,NO
W0470,YES,NO
W328,YES,NO
W1250,YES,NO
W303,YES,NO
W1955,YES,NO
W4042,YES,NO
W1503,YES,NO
WC6161,YES,NO
W922,YES,NO
W16,YES,NO
WC7201,YES,NO
W375,YES,NO
W23320,YES,NO
W345,YES,NO
W855,YES,NO
WC818,YES,NO
W1212,YES,NO
WC4003,YES,NO
W7827,YES,NO
W1365,YES,NO
W9593,YES,NO
W5066,YES,NO
WC1250,YES,NO
WC62424,YES,NO
W5733,YES,NO
W6092,YES,NO
W18600,YES,NO
W61,YES,NO
W9096,YES,NO
W4198,YES,NO
WC1175,YES,NO
WC825,YES,NO
W765,YES,NO
W415,YES,NO
W0729,YES,NO
W9280,YES,NO
W16001,YES,NO
W1601,YES,NO
W6126,YES,NO
WC2702,YES,NO
W265,YES,NO
WC538,YES,NO
W7701,YES,NO
W805,YES,NO
WC1500,YES,NO
W13500,YES,NO
W60155,YES,NO
W1025,YES,NO
W16055,YES,NO
W6830,YES,NO
W6819,YES,NO
W2606,YES,NO
51103,YES,NO
W1163,YES,NO
W4288,YES,NO
W2165,YES,NO
W30207,YES,NO
W093,YES,NO
WC6600,YES,NO
W616,YES,NO
W1275,YES,NO
W0123,YES,NO
W61264,YES,NO
W409,YES,NO
95955,YES,NO
W4700,YES,NO
62401,YES,NO
W1396,YES,NO
W28,YES,NO
W0519,YES,NO
WC50533,YES,NO
W512,YES,NO
W1535,YES,NO
W1006,YES,NO
W0738,YES,NO
W240,YES,NO
2166,YES,NO
W6342,YES,NO
928440,YES,NO
W2281,YES,NO
W8770,YES,NO
W2486,YES,NO
W1348,YES,NO
W2686,YES,NO
W2707,YES,NO
W299,YES,NO
WC250,YES,NO
W2170,YES,NO
WC2935,YES,NO
770,YES,NO
W189,YES,NO
W60642,YES,NO
W1102,YES,NO
WC2501,YES,NO
W51250,YES,NO
W7326,YES,NO
W2052,YES,NO
W16183,YES,NO
W1341,YES,NO
W470,YES,NO
W365,YES,NO
W72762,YES,NO
W678,YES,NO
W3017,YES,NO
W7200,YES,NO
W20157,YES,NO
W14806,YES,NO
W3351,YES,NO
W5700,YES,NO
WC222,YES,NO
WC315,YES,NO
W753,YES,NO
W446,YES,NO
WC1890,YES,NO
W2716,YES,NO
WC734,YES,NO
W4610,YES,NO
W1624,YES,NO
W50266,YES,NO
W7831,YES,NO
W19705,YES,NO
W92868,YES,NO
W2114,YES,NO
WC4546,YES,NO
WC31201,YES,NO
W71292,YES,NO
W2204,YES,NO
W70802,YES,NO
W6955,YES,NO
W7272,YES,NO
W565,YES,NO
W2214,YES,NO
WC1925,YES,NO
W814,YES,NO
W729,YES,NO
W0355,YES,NO
W666,YES,NO
WC3250,YES,NO
WC2000,YES,NO
W6084,YES,NO
020,YES,NO
W7028,YES,NO
W0300,YES,NO
W4808,YES,NO
WC8001,YES,NO
W4015,YES,NO
W593,YES,NO
W116,YES,NO
W911,YES,NO
W62651,YES,NO
W751,YES,NO
W2223,YES,NO
W2234,YES,NO
WC2172,YES,NO
W7101,YES,NO
W10940,YES,NO
W53189,YES,NO
W1123,YES,NO
WC2800,YES,NO
9181,YES,NO
7723,YES,NO
W1717,YES,NO
W3225,YES,NO
W585E,YES,NO
WC1625,YES,NO
WC4500,YES,NO
W5258,YES,NO
60640,YES,NO
W6700,YES,NO
W067,YES,NO
W32037,YES,NO
WC100,YES,NO
WC140,YES,NO
W3902,YES,NO
W7555,YES,NO
WC7203,YES,NO
W1084,YES,NO
W7072,YES,NO
W7420,YES,NO
16105,YES,NO
49512,YES,NO
9651,YES,NO
3056,YES,NO
W4066,YES,NO
W9540,YES,NO
4223,YES,NO
3084,YES,NO
W87000,YES,NO
W6575,YES,NO
4308,YES,NO
W515097,YES,NO
515097,YES,NO
407423,YES,NO
7014,YES,NO
W54401,YES,NO
WC9102,YES,NO
9502,YES,NO
W1848,YES,NO
4239,YES,NO
LIB0549,YES,NO
9540,YES,NO
3206,YES,NO
W5099,YES,NO
3010,YES,NO
WC430,YES,NO
W1620,YES,NO
W660,YES,NO
3102,YES,NO
W2024,YES,NO
19034,YES,NO
W06601,YES,NO
W10036,YES,NO
W7400,YES,NO
W1515,YES,NO
W7000,YES,NO
WC717,YES,NO
28009,YES,NO
WC1910,YES,NO
W270,YES,NO
W1125,YES,NO
W177,YES,NO
W2293,YES,NO
W6066,YES,NO
W230,YES,NO
W526,YES,NO
W298,YES,NO
W1724,YES,NO
WC7070,YES,NO
W60125,YES,NO
W3007,YES,NO
W1246,YES,NO
W0991,YES,NO
WC6990,YES,NO
W3222,YES,NO
W9805,YES,NO
WC21060,YES,NO
W9906,YES,NO
W8411,YES,NO
1100WC,YES,NO
W2951,YES,NO
9808,YES,NO
W2351,YES,NO
W12000,YES,NO
W2998,YES,NO
114,YES,NO
W9165,YES,NO
55439,YES,NO
W3061,YES,NO
W538,YES,NO
W225E,YES,NO
W7378,YES,NO
W6064,YES,NO
W9966,YES,NO
98054,YES,NO
W106,YES,NO
WC3124,YES,NO
3648,YES,NO
WC3459,YES,NO
WC196,YES,NO
173704,YES,NO
W288,YES,NO
1055,YES,NO
W64102,YES,NO
W145S,YES,NO
W2536,YES,NO
W3939,YES,NO
W141S,YES,NO
W2760,YES,NO
W0240,YES,NO
W3069,YES,NO
W12847,YES,NO
3232,YES,NO
W1308,YES,NO
527334,YES,NO
W1290,YES,NO
W200203,YES,NO
W3702,YES,NO
W6035,YES,NO
306,YES,NO
W3336,YES,NO
W946,YES,NO
W2928,YES,NO
W5827,YES,NO
W510,YES,NO
W10086,YES,NO
W524,YES,NO
W5457,YES,NO
W6868,YES,NO
WC110,YES,NO
W708,YES,NO
W50,YES,NO
W4008,YES,NO
WC4092,YES,NO
WC5847,YES,NO
W2615,YES,NO
W4450,YES,NO
W218,YES,NO
2058,YES,NO
W20006,YES,NO
W6088,YES,NO
W32,YES,NO
3188,YES,NO
W1252,YES,NO
WC4700,YES,NO
W42001,YES,NO
W29206,YES,NO
W12421,YES,NO
WC555,YES,NO
W51529,YES,NO
WC024,YES,NO
WC828,YES,NO
WC1207,YES,NO
WC1578,YES,NO
W61911,YES,NO
W9510,YES,NO
W6497,YES,NO
60566,YES,NO
W27407,YES,NO
WC667,YES,NO
W4843,YES,NO
W2282,YES,NO
W8090,YES,NO
WC54011,YES,NO
W2000,YES,NO
W3413,YES,NO
W2067,YES,NO
W4409,YES,NO
W0535,YES,NO
W100,YES,NO
W6070,YES,NO
W2460,YES,NO
WC2701,YES,NO
W1951,YES,NO
W5707,YES,NO
W2950,YES,NO
W836,YES,NO
W20500,YES,NO
W1641,YES,NO
60098,YES,NO
W80440,YES,NO
W19769,YES,NO
48908,YES,NO
W5002,YES,NO
W2430,YES,NO
WC1160,YES,NO
153171,YES,NO
068,YES,NO
370678,YES,NO
WC625,YES,NO
W8658,YES,NO
W4311,YES,NO
W25005,YES,NO
60525,YES,NO
W3454,YES,NO
W26255,YES,NO
W21955,YES,NO
W20025,YES,NO
W554,YES,NO
W5174,YES,NO
3196WC,YES,NO
WC1284,YES,NO
WC2005,YES,NO
W2121,YES,NO
WC205,YES,NO
W707,YES,NO
W475,YES,NO
W39002,YES,NO
WC98101,YES,NO
62704,YES,NO
W6334,YES,NO
W443,YES,NO
3061,YES,NO
W065,YES,NO
4306,YES,NO
W0095,YES,NO
W3260,YES,NO
W2795,YES,NO
W353,YES,NO
W15225,YES,NO
W209,YES,NO
W2107,YES,NO
76,YES,NO
W2848,YES,NO
W20150,YES,NO
WC972,YES,NO
W1999,YES,NO
W0270,YES,NO
7760,YES,NO
W60121,YES,NO
WC4807,YES,NO
4226,YES,NO
W3000,YES,NO
W723,YES,NO
WC292250,YES,NO
W4001,YES,NO
W547,YES,NO
WC67,YES,NO
W1016,YES,NO
W80,YES,NO
WC2929,YES,NO
W9200,YES,NO
WC01,YES,NO
WC420,YES,NO
W5185,YES,NO
WC90748,YES,NO
W1283,YES,NO
W60103,YES,NO
WC123,YES,NO
W18012,YES,NO
W1623,YES,NO
W2042,YES,NO
W1987,YES,NO
0226,YES,NO
W1931,YES,NO
W1002,YES,NO
W125,YES,NO
W3201,YES,NO
W3111,YES,NO
33125,YES,NO
W300,YES,NO
W1026,YES,NO
WC573,YES,NO
W20060,YES,NO
W664,YES,NO
W1331,YES,NO
W152120,YES,NO
W3006,YES,NO
49503,YES,NO
W196,YES,NO
W820,YES,NO
WC147,YES,NO
W657,YES,NO
W778,YES,NO
W2370,YES,NO
W2010,YES,NO
2006,YES,NO
W1400,YES,NO
W456,YES,NO
WC5153,YES,NO
W64106,YES,NO
W4633,YES,NO
1336,YES,NO
W441,YES,NO
W9425,YES,NO
WC397,YES,NO
W1227,YES,NO
627,YES,NO
W1079,YES,NO
W3128,YES,NO
W540,YES,NO
45250,YES,NO
19438,YES,NO
W568,YES,NO
W11347,YES,NO
W2611,YES,NO
W202,YES,NO
W1950,YES,NO
W436,YES,NO
W0651,YES,NO
W2939,YES,NO
W1523,YES,NO
WC252,YES,NO
W612,YES,NO
W3303,YES,NO
